date,open,high,low,close,adj close,volume,% change
1990-01-08 00:00:00,1547.199951171875,1569.5,1547.199951171875,1559.199951171875,1559.199951171875,0,0.018086811081864187
1990-01-15 00:00:00,1525.5,1533.0,1512.5,1527.199951171875,1527.199951171875,0,-0.02052334594799673
1990-01-22 00:00:00,1535.4000244140625,1535.4000244140625,1489.5,1489.5,1489.5,0,-0.024685668135954617
1990-01-29 00:00:00,1518.0999755859375,1549.0999755859375,1515.0,1549.0999755859375,1549.0999755859375,0,0.040013410933828465
1990-02-05 00:00:00,1576.199951171875,1588.800048828125,1576.199951171875,1581.5,1581.5,0,0.020915386304752467
1990-02-12 00:00:00,1593.800048828125,1593.800048828125,1564.699951171875,1584.800048828125,1584.800048828125,0,0.002086657494862472
1990-02-19 00:00:00,1593.199951171875,1595.4000244140625,1544.4000244140625,1549.0,1549.0,0,-0.022589631325792312
1990-02-26 00:00:00,1506.5999755859375,1551.5,1506.5999755859375,1551.5,1551.5,0,0.0016139444803098773
1990-03-05 00:00:00,1552.5,1586.199951171875,1552.5,1586.199951171875,1586.199951171875,0,0.022365421316065098
1990-03-12 00:00:00,1582.0999755859375,1582.0999755859375,1564.800048828125,1571.0,1571.0,0,-0.009582619871249755
1990-03-19 00:00:00,1562.9000244140625,1585.4000244140625,1562.9000244140625,1585.4000244140625,1585.4000244140625,0,0.009166151759428708
1990-03-26 00:00:00,1604.0999755859375,1607.0999755859375,1581.0999755859375,1581.0999755859375,1581.0999755859375,0,-0.0027122800314792646
1990-04-02 00:00:00,1549.199951171875,1555.9000244140625,1508.300048828125,1508.300048828125,1508.300048828125,0,-0.046043847879280175
1990-04-09 00:00:00,1505.800048828125,1525.199951171875,1505.800048828125,1525.199951171875,1525.199951171875,0,0.011204602397832178
1990-04-16 00:00:00,1531.0,1534.0999755859375,1520.5999755859375,1520.5999755859375,1520.5999755859375,0,-0.0030159819913468697
1990-04-23 00:00:00,1504.5999755859375,1504.5999755859375,1467.800048828125,1470.4000244140625,1470.4000244140625,0,-0.03301325264886401
1990-04-30 00:00:00,1458.4000244140625,1479.9000244140625,1458.4000244140625,1479.9000244140625,1479.9000244140625,0,0.006460826878580637
1990-05-07 00:00:00,1514.5,1532.300048828125,1514.5,1532.300048828125,1532.300048828125,0,0.03540781373715381
1990-05-14 00:00:00,1536.0999755859375,1552.9000244140625,1524.4000244140625,1552.9000244140625,1552.9000244140625,0,0.013443826228219456
1990-05-21 00:00:00,1571.0,1578.5999755859375,1565.4000244140625,1565.4000244140625,1565.4000244140625,0,0.008049455730233811
1990-05-28 00:00:00,1557.300048828125,1558.199951171875,1553.5999755859375,1555.800048828125,1555.800048828125,0,-0.006132602169551403
1990-06-04 00:00:00,1552.5,1568.0999755859375,1550.699951171875,1568.0999755859375,1568.0999755859375,0,0.00790585317636233
1990-06-11 00:00:00,1556.9000244140625,1556.9000244140625,1531.0999755859375,1531.300048828125,1531.300048828125,0,-0.02346784473615071
1990-06-18 00:00:00,1545.699951171875,1545.699951171875,1532.9000244140625,1532.9000244140625,1532.9000244140625,0,0.0010448478645069797
1990-06-25 00:00:00,1522.5999755859375,1533.300048828125,1522.5999755859375,1527.0,1527.0,0,-0.003848929688886744
1990-07-02 00:00:00,1524.4000244140625,1536.0,1524.4000244140625,1536.0,1536.0,0,0.005893909626719057
1990-07-09 00:00:00,1532.5,1564.4000244140625,1523.5,1564.4000244140625,1564.4000244140625,0,0.018489599227905273
1990-07-16 00:00:00,1575.9000244140625,1575.9000244140625,1562.5999755859375,1562.5999755859375,1562.5999755859375,0,-0.0011506320634322403
1990-07-23 00:00:00,1566.4000244140625,1566.4000244140625,1554.0999755859375,1565.5,1565.5,0,0.0018558968765982865
1990-07-30 00:00:00,1557.0999755859375,1557.800048828125,1511.0999755859375,1511.0999755859375,1511.0999755859375,0,-0.034749296974808365
1990-08-06 00:00:00,1415.0,1415.0,1343.699951171875,1343.699951171875,1343.699951171875,0,-0.11078024427149646
1990-08-13 00:00:00,1288.9000244140625,1330.4000244140625,1288.9000244140625,1314.0999755859375,1314.0999755859375,0,-0.02202870928150485
1990-08-20 00:00:00,1280.699951171875,1280.699951171875,1127.9000244140625,1158.0999755859375,1158.0999755859375,0,-0.11871242896145853
1990-08-27 00:00:00,1198.199951171875,1277.9000244140625,1198.199951171875,1277.9000244140625,1277.9000244140625,0,0.10344534267649258
1990-09-03 00:00:00,1265.5999755859375,1265.5999755859375,1238.300048828125,1238.300048828125,1238.300048828125,0,-0.030988320548858837
1990-09-10 00:00:00,1246.5,1248.699951171875,1226.800048828125,1226.800048828125,1226.800048828125,0,-0.009286925257641002
1990-09-17 00:00:00,1196.699951171875,1196.699951171875,1148.4000244140625,1148.4000244140625,1148.4000244140625,0,-0.06390611452041634
1990-09-24 00:00:00,1132.699951171875,1132.699951171875,1098.699951171875,1098.699951171875,1098.699951171875,0,-0.04327766647997548
1990-10-01 00:00:00,1103.4000244140625,1137.199951171875,1103.4000244140625,1113.9000244140625,1113.9000244140625,0,0.013834598996727978
1990-10-08 00:00:00,1110.0,1110.0,1079.5,1094.4000244140625,1094.4000244140625,0,-0.017506059406235723
1990-10-15 00:00:00,1098.4000244140625,1139.9000244140625,1098.4000244140625,1139.9000244140625,1139.9000244140625,0,0.0415752914701921
1990-10-22 00:00:00,1173.199951171875,1211.0,1173.199951171875,1175.0,1175.0,0,0.0307921526749504
1990-10-29 00:00:00,1177.0999755859375,1177.0999755859375,1131.0999755859375,1131.0999755859375,1131.0999755859375,0,-0.03736172290558511
1990-11-05 00:00:00,1132.9000244140625,1132.9000244140625,1088.5,1088.5,1088.5,0,-0.037662431708452355
1990-11-12 00:00:00,1102.9000244140625,1118.4000244140625,1102.9000244140625,1118.4000244140625,1118.4000244140625,0,0.027469016457567753
1990-11-19 00:00:00,1122.800048828125,1128.800048828125,1122.800048828125,1128.800048828125,1128.800048828125,0,0.009299020195847317
1990-11-26 00:00:00,1121.199951171875,1121.199951171875,1106.5999755859375,1106.5999755859375,1106.5999755859375,0,-0.01966696694001274
1990-12-03 00:00:00,1125.5999755859375,1197.5999755859375,1121.300048828125,1197.5999755859375,1197.5999755859375,0,0.08223387132447395
1990-12-10 00:00:00,1179.9000244140625,1195.199951171875,1176.699951171875,1188.300048828125,1188.300048828125,0,-0.00776547006295856
1990-12-17 00:00:00,1171.5999755859375,1177.5999755859375,1171.5999755859375,1172.0,1172.0,0,-0.013717115339850188
1990-12-24 00:00:00,1160.5,1160.5,1154.800048828125,1154.800048828125,1154.800048828125,0,-0.01467572625586604
1990-12-31 00:00:00,1153.5,1180.5,1153.5,1180.5,1180.5,0,0.02225489269588701
1991-01-07 00:00:00,1174.699951171875,1175.300048828125,1160.5999755859375,1175.300048828125,1175.300048828125,0,-0.004404871810144007
1991-01-14 00:00:00,1177.5,1213.5999755859375,1149.0999755859375,1213.5999755859375,1213.5999755859375,0,0.032587360815649426
1991-01-21 00:00:00,1205.4000244140625,1238.800048828125,1200.300048828125,1238.800048828125,1238.800048828125,0,0.020764727875032023
1991-01-28 00:00:00,1260.800048828125,1267.699951171875,1248.4000244140625,1267.699951171875,1267.699951171875,0,0.023328948340846943
1991-02-04 00:00:00,1273.699951171875,1291.800048828125,1273.699951171875,1291.800048828125,1291.800048828125,0,0.019010884739698555
1991-02-11 00:00:00,1302.0,1338.699951171875,1302.0,1338.699951171875,1338.699951171875,0,0.03630585274113894
1991-02-18 00:00:00,1378.0999755859375,1397.4000244140625,1378.0999755859375,1387.300048828125,1387.300048828125,0,0.03630395116822579
1991-02-25 00:00:00,1417.300048828125,1463.0,1417.300048828125,1463.0,1463.0,0,0.05456638687198201
1991-03-04 00:00:00,1472.9000244140625,1512.9000244140625,1472.9000244140625,1506.199951171875,1506.199951171875,0,0.029528332995129872
1991-03-11 00:00:00,1488.5,1492.699951171875,1477.5999755859375,1492.699951171875,1492.699951171875,0,-0.008962953417636576
1991-03-18 00:00:00,1486.0999755859375,1486.0999755859375,1459.699951171875,1477.4000244140625,1477.4000244140625,0,-0.0102498340311467
1991-03-25 00:00:00,1479.0999755859375,1490.800048828125,1465.9000244140625,1490.800048828125,1490.800048828125,0,0.009070004191570903
1991-04-01 00:00:00,1480.5,1502.4000244140625,1480.5,1502.4000244140625,1502.4000244140625,0,0.007781040519186933
1991-04-08 00:00:00,1492.199951171875,1492.199951171875,1460.199951171875,1481.699951171875,1481.699951171875,0,-0.01377800379779716
1991-04-15 00:00:00,1485.9000244140625,1530.0999755859375,1485.9000244140625,1530.0999755859375,1530.0999755859375,0,0.03266519943918671
1991-04-22 00:00:00,1532.0999755859375,1558.4000244140625,1526.0999755859375,1558.4000244140625,1558.4000244140625,0,0.018495555375254328
1991-04-29 00:00:00,1558.5999755859375,1558.5999755859375,1546.0,1546.0,1546.0,0,-0.00795689439155697
1991-05-06 00:00:00,1518.800048828125,1532.300048828125,1518.800048828125,1532.300048828125,1532.300048828125,0,-0.008861546682972187
1991-05-13 00:00:00,1517.4000244140625,1525.199951171875,1503.0999755859375,1513.800048828125,1513.800048828125,0,-0.012073353397168174
1991-05-20 00:00:00,1522.199951171875,1547.5999755859375,1518.0,1547.5999755859375,1547.5999755859375,0,0.02232786739832514
1991-05-27 00:00:00,1541.5,1554.199951171875,1541.5,1554.199951171875,1554.199951171875,0,0.004264652164677555
1991-06-03 00:00:00,1565.5999755859375,1565.5999755859375,1550.199951171875,1550.199951171875,1550.199951171875,0,-0.002573671423026348
1991-06-10 00:00:00,1529.5999755859375,1538.300048828125,1527.5,1527.5,1527.5,0,-0.01464324079917236
1991-06-17 00:00:00,1534.0999755859375,1534.0999755859375,1499.0999755859375,1499.0999755859375,1499.0999755859375,0,-0.018592487341448444
1991-06-24 00:00:00,1491.9000244140625,1502.5999755859375,1489.9000244140625,1489.9000244140625,1489.9000244140625,0,-0.006136983070978379
1991-07-01 00:00:00,1498.300048828125,1511.699951171875,1470.0999755859375,1476.699951171875,1476.699951171875,0,-0.008859704024354743
1991-07-08 00:00:00,1453.699951171875,1476.199951171875,1453.699951171875,1468.800048828125,1468.800048828125,0,-0.005349700416446022
1991-07-15 00:00:00,1463.800048828125,1465.4000244140625,1447.4000244140625,1455.9000244140625,1455.9000244140625,0,-0.00878269606836868
1991-07-22 00:00:00,1491.4000244140625,1504.9000244140625,1491.4000244140625,1504.9000244140625,1504.9000244140625,0,0.03365615713875711
1991-07-29 00:00:00,1494.800048828125,1494.800048828125,1477.5999755859375,1477.5999755859375,1477.5999755859375,0,-0.01814077240031567
1991-08-05 00:00:00,1465.0,1465.5999755859375,1462.5999755859375,1462.5999755859375,1462.5999755859375,0,-0.010151597352356342
1991-08-12 00:00:00,1440.0999755859375,1440.0999755859375,1393.699951171875,1393.699951171875,1393.699951171875,0,-0.04710790753737037
1991-08-19 00:00:00,1309.199951171875,1412.0,1309.199951171875,1388.9000244140625,1388.9000244140625,0,-0.0034440173107393324
1991-08-26 00:00:00,1387.0,1432.199951171875,1383.0999755859375,1432.199951171875,1432.199951171875,0,0.031175697312036198
1991-09-02 00:00:00,1429.0,1429.0,1420.4000244140625,1420.4000244140625,1420.4000244140625,0,-0.008239021896458937
1991-09-09 00:00:00,1421.0,1421.0,1415.699951171875,1415.699951171875,1415.699951171875,0,-0.0033089785704040345
1991-09-16 00:00:00,1404.699951171875,1404.699951171875,1378.5999755859375,1378.5999755859375,1378.5999755859375,0,-0.02620610077384493
1991-09-23 00:00:00,1390.800048828125,1390.800048828125,1373.0999755859375,1373.0999755859375,1373.0999755859375,0,-0.003989554691281908
1991-09-30 00:00:00,1360.5999755859375,1360.5999755859375,1352.300048828125,1352.300048828125,1352.300048828125,0,-0.015148151720661585
1991-10-07 00:00:00,1345.300048828125,1352.4000244140625,1336.0,1352.4000244140625,1352.4000244140625,0,7.393003203995796e-05
1991-10-14 00:00:00,1375.0,1378.0,1370.199951171875,1378.0,1378.0,0,0.01892929246065999
1991-10-21 00:00:00,1387.800048828125,1424.5999755859375,1387.800048828125,1408.4000244140625,1408.4000244140625,0,0.022060975627041002
1991-10-28 00:00:00,1402.5999755859375,1416.5,1402.5,1416.5,1416.5,0,0.005751189609150524
1991-11-04 00:00:00,1418.800048828125,1474.5,1418.800048828125,1474.5,1474.5,0,0.04094599364631133
1991-11-11 00:00:00,1491.4000244140625,1491.4000244140625,1464.5,1464.5,1464.5,0,-0.00678195998643608
1991-11-18 00:00:00,1420.199951171875,1455.0,1420.199951171875,1455.0,1455.0,0,-0.0064868555821099355
1991-11-25 00:00:00,1449.4000244140625,1456.4000244140625,1449.199951171875,1453.199951171875,1453.199951171875,0,-0.0012371469609106529
1991-12-02 00:00:00,1439.0999755859375,1440.4000244140625,1430.5999755859375,1430.5999755859375,1430.5999755859375,0,-0.015551869216423144
1991-12-09 00:00:00,1430.699951171875,1441.300048828125,1422.699951171875,1441.300048828125,1441.300048828125,0,0.007479430605893182
1991-12-16 00:00:00,1459.4000244140625,1459.4000244140625,1426.800048828125,1426.800048828125,1426.800048828125,0,-0.010060361832214941
1991-12-23 00:00:00,1430.5999755859375,1430.5999755859375,1430.5999755859375,1430.5999755859375,1430.5999755859375,0,0.002663251070767412
1991-12-30 00:00:00,1477.0,1480.9000244140625,1477.0,1480.9000244140625,1480.9000244140625,0,0.035160107428020455
1992-01-06 00:00:00,1500.5,1501.0999755859375,1488.0999755859375,1488.0999755859375,1488.0999755859375,0,0.00486187524692881
1992-01-13 00:00:00,1483.300048828125,1532.5,1483.300048828125,1532.5,1532.5,0,0.02983672141825017
1992-01-20 00:00:00,1525.4000244140625,1545.699951171875,1525.4000244140625,1542.300048828125,1542.300048828125,0,0.006394811633360522
1992-01-27 00:00:00,1545.9000244140625,1545.9000244140625,1526.0,1529.699951171875,1529.699951171875,0,-0.00816967986600522
1992-02-03 00:00:00,1526.0,1530.9000244140625,1526.0,1526.300048828125,1526.300048828125,0,-0.002222594268337001
1992-02-10 00:00:00,1526.4000244140625,1526.4000244140625,1494.800048828125,1494.800048828125,1494.800048828125,0,-0.020638143872291247
1992-02-17 00:00:00,1501.800048828125,1519.0999755859375,1501.800048828125,1519.0999755859375,1519.0999755859375,0,0.016256305836264095
1992-02-24 00:00:00,1515.0,1515.0,1471.9000244140625,1477.4000244140625,1477.4000244140625,0,-0.027450432388948436
1992-03-02 00:00:00,1460.5,1460.5,1445.800048828125,1445.800048828125,1445.800048828125,0,-0.021388909614016058
1992-03-09 00:00:00,1429.699951171875,1466.0999755859375,1429.699951171875,1466.0999755859375,1466.0999755859375,0,0.014040618392748257
1992-03-16 00:00:00,1449.699951171875,1449.699951171875,1435.800048828125,1435.800048828125,1435.800048828125,0,-0.020667026302693247
